goodsName,shopName,shopAge,shopPlace,shopMiaoshu,shopWuliu,shopFuwu,age,price,monthly_sales,productDescription,圆领,韩版,印花,纯色,无袖,中腰,中长裙,雪纺,短裙,修身,宽松,黑色,中裙,高腰,中长款,蕾丝,白色,甜美,长裙,显瘦,V领,条纹,镂空,大摆,欧美,褶皱,红色,荷叶边,蓝色,淑女,桑蚕丝,一步裙,绣花,粉色,长袖,碎花
乐町2016春装新款连衣裙宽松H型中裙一步裙百搭春秋雪纺夏季裙子,乐町官方旗舰店,6,宁波,4.8,4.8,4.8,18-24,129.0,126,"
廓形: H型
材质成分: 粘胶纤维(粘纤)67.4% 聚酰胺纤维(锦纶)27.7% 聚氨酯弹性纤维(氨纶)4.9%
销售渠道类型: 天猫独家(只在天猫销售)
货号: CWFA61610
风格: 甜美
甜美: 日系
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 宽松腰
衣门襟: 其他
裙型: 其他
图案: 其他
流行元素/工艺: 印花
品牌: 乐町
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年春季
颜色分类: 黑色
尺码: 155/S 160/M 165/L

",1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
清仓M&amp;S/马莎 女腰部系带衬衫领连衣裙  T506846,马莎官方旗舰店,4,上海,4.8,4.8,4.8,25-29,249.0,126,"
材质成分: 聚对苯二甲酸乙二酯(涤纶)100%
销售渠道类型: 商场同款(线上线下都销售)
货号: T50/6846
裙长: 中长裙
品牌: M＆S/马莎
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 黑色
尺码: 6 8 10 12 14 16 18

",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candie's2016夏装新款无袖撞色拼接收腰百褶中长款连衣裙30062319,拉夏贝尔官方旗舰,3,上海,4.8,4.7,4.7,25-29,149.5,126,"
材质成分: 聚酯纤维100%
销售渠道类型: 商场同款(线上线下都销售)
货号: 30062319
风格: 甜美
甜美: 森女
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 无袖
领型: 圆领
腰型: 松紧腰
衣门襟: 套头
裙型: 百褶裙
流行元素/工艺: 拼接
品牌: CANDIE＇S
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 黑色 橘红
尺码: S M L

",1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
丹慕妮尔2016夏新款通勤短袖条纹连衣裙中长款显瘦直筒裙3626A,丹慕妮尔旗舰店,5,深圳,4.8,4.7,4.7,30-34,298.0,126,"
廓形: H型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: DM-L1623626
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 其他
图案: 条纹
流行元素/工艺: 口袋
品牌: 丹慕妮尔 Danmunier
面料: 其他
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 深蓝色
尺码: S M L XL XXL

",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016新款女装夏装韩版修身高腰连衣裙中裙女蕾丝短袖旗袍欧根纱裙,莎贞旗舰店,3,丽水,4.7,4.7,4.7,25-29,148.0,126,"
廓形: A型
材质成分: 聚酯纤维92.3% 聚氨酯弹性纤维(氨纶)7.7%
销售渠道类型: 纯电商(只在线上销售)
货号: SZ160LY075
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
袖长: 短袖
领型: 立领
袖型: 包袖
腰型: 高腰
裙型: A字裙
图案: 花色
流行元素/工艺: 蕾丝 印花
品牌: 莎贞
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 图片色
尺码: S M L XL XXL

",0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amii[极简主义]修身竖纹肌理大码棉针织连衣裙,amii旗舰店,7,佛山,4.8,4.8,4.8,25-29,219.0,126,"
材质成分: 棉100%
货号: 11690302
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 长裙
款式: 其他/other
袖长: 长袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 其他
图案: 条纹
流行元素/工艺: 律动竖纹 波浪下摆
品牌: Amii
适用年龄: 25-29周岁
年份季节: 2016年春季
颜色分类: 克色 浅宝蓝 灰色
尺码: S M L XL XXL XXXL

",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
妖精的口袋W三小姐的嫁妆秋装女民族风收腰刺绣衬衫连衣裙短裙女,妖精的口袋旗舰店,7,南京,4.8,4.8,4.8,25-29,191.2,126,"
材质成分: 棉100%
销售渠道类型: 纯电商(只在线上销售)
货号: 1627184
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 七分袖
领型: 立领
袖型: 常规
腰型: 中腰
衣门襟: 其他
裙型: 其他
图案: 其他
流行元素/工艺: 绣花
品牌: 妖精的口袋
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 茉莉 橙花
尺码: S M L XL XXL

",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Five Plus2016新品女夏装蕾丝镂空荷叶边无袖连衣裙2HL2080430,fiveplus官方旗舰店,6,广州,4.8,4.8,4.8,25-29,545.0,125,"
材质成分: 棉38% 粘胶纤维(粘纤)32.2% 聚酰胺纤维(锦纶)29.8%
销售渠道类型: 商场同款(线上线下都销售)
货号: 2HL2080430
裙长: 短裙
品牌: Five Plus
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 黑色090 漂白000
尺码: XS S M L

",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
魅斑2016欧美夏季新款大码短袖修身显瘦一步裙女职业通勤OL连衣裙,魅斑服饰旗舰店,6,杭州,4.8,4.8,4.8,35-39,468.0,125,"
材质成分: 聚酯纤维95% 聚氨酯弹性纤维(氨纶)5%
货号: 16Q8911
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 一步裙
图案: 纯色
品牌: MY BUN/魅斑
适用年龄: 35-39周岁
年份季节: 2016年夏季
颜色分类: 米色
尺码: S M L XL XXL

",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016夏季新品高档真丝连衣裙两件套印花桑蚕丝重磅修身中长款套装,爱尊堡旗舰店,3,绍兴,4.8,4.8,4.8,35-39,459.0,125,"
廓形: H型
材质成分: 桑蚕丝90% 聚氨酯弹性纤维(氨纶)10%
销售渠道类型: 纯电商(只在线上销售)
货号: AS1703
风格: 通勤
通勤: 韩版
组合形式: 两件套
裙长: 中长裙
款式: 其他/other
袖长: 五分袖
领型: 圆领
袖型: 其他
腰型: 宽松腰
衣门襟: 套头
裙型: 一步裙
图案: 花色
流行元素/工艺: 镂空 纱网 印花
品牌: 爱尊堡
面料: 绸缎
适用年龄: 35-39周岁
年份季节: 2016年夏季
颜色分类: 白色 黑色
尺码: L XL 2XL 3XL M

",1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
用券满500减50元ONLY夏装新手工钩花立领短袖连衣裙女|116207524,ONLY官方旗舰店,7,天津,4.8,4.8,4.8,18-24,224.5,125,"
材质成分: 聚酯纤维97% 聚氨酯弹性纤维(氨纶)3%
货号: 116207524
风格: 甜美
甜美: 瑞丽
组合形式: 单件
裙长: 短裙
袖长: 短袖
领型: 立领
袖型: 常规
腰型: 高腰
衣门襟: 套头
裙型: A字裙
流行元素/工艺: 勾花镂空
品牌: ONLY
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 珊瑚红色 Coral Red 彩花2
尺码: 155/76A/XS 160/80A/S 165/84A/M 170/88A/L 175/92A/XL 175/96A/XXL

",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
藜墨2016春夏装新款宽松大码休闲显瘦修身棉麻拼接印花女装连衣裙,藜墨旗舰店,4,北京,4.8,4.8,4.8,30-34,299.0,125,"
廓形: A型
材质成分: 亚麻55% 棉45%
销售渠道类型: 纯电商(只在线上销售)
货号: WS6397
风格: 通勤
通勤: 简约
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: A字裙
图案: 其他
流行元素/工艺: 拼接 不对称 印花
品牌: L．Coassion/藜墨
面料: 其他
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 黑色/黄色
尺码: M（亚麻真丝拼接） L XL 2XL 3XL 4XL 5XL

",1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haoduoyi2016春夏装亮片修身包臀性感奢华夜店露背礼服吊带连衣裙,haoduoyi旗舰店,6,南通,4.7,4.7,4.7,18-24,89.0,125,"
材质成分: 聚酯纤维100%
货号: 142518496
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 中裙
款式: 吊带
袖长: 无袖
领型: 圆领
腰型: 中腰
裙型: 一步裙
图案: 纯色
流行元素/工艺: 亮片
品牌: Haoduoyi
适用年龄: 18-24周岁
年份季节: 2014年秋季
颜色分类: 黑色
尺码: XS S M L XXL XL

",1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
LUXLEAD洛诗琳2016夏款新品圆领无袖波纹撞色面料拼接连衣裙,luxlead洛诗琳旗舰店,5,深圳,4.8,4.8,4.8,30-34,299.0,125,"
廓形: A型
材质成分: 聚酯纤维100%
货号: XDR616467
风格: 通勤
通勤: 英伦
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 其他
流行元素/工艺: 拼接 拉链
品牌: LUXLEAD/洛诗琳
面料: 其他
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 花色
尺码: S M L XL XXL

",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016夏新款重磅真丝连衣裙中长款修身桑蚕丝大码系带气质裙,元味旗舰店,3,嘉兴,4.8,4.8,4.8,25-29,398.0,125,"
材质成分: 桑蚕丝92.1% 聚氨酯弹性纤维(氨纶)7.9%
销售渠道类型: 纯电商(只在线上销售)
货号: YW16XL0607
风格: 通勤
通勤: OL风格
组合形式: 单件
裙长: 中长裙
袖长: 短袖
领型: V领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: A字裙
品牌: 元味
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 酒红 深蓝
尺码: M L XL XXL

",0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
拉夏贝尔 7m莫丽菲尔2016夏新款学院风印花宽松连衣裙女 70005930,7modifier官方旗舰店,0,上海,4.8,4.8,4.8,18-24,99.5,125,"
廓形: A型
材质成分: 棉79.8% 聚酯纤维14.8% 聚氨酯弹性纤维(氨纶)5.4%
销售渠道类型: 商场同款(线上线下都销售)
货号: 70005930
风格: 街头
街头: 运动休闲
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 字母
流行元素/工艺: 3D 印花
品牌: 7．Modifier
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 白色
尺码: S M L

",1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
罗衣原创夏末初秋季新款纯棉深蓝色长袖衬衫系带修身连衣裙FM9004,罗衣旗舰店,8,广州,4.8,4.8,4.8,30-34,308.0,125,"
廓形: A型
材质成分: 棉100%
销售渠道类型: 纯电商(只在线上销售)
货号: FM9004
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 长袖
领型: POLO领
袖型: 常规
腰型: 中腰
衣门襟: 单排扣
裙型: A字裙
图案: 纯色
流行元素/工艺: 不对称
品牌: Roey s house
面料: 其他
适用年龄: 30-34周岁
年份季节: 2016年秋季
颜色分类: 深蓝色
尺码: S M L XL 2XL

",0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
背心裙2016夏季韩版女装名媛修身显瘦露肩收腰印花性感包臀连衣裙,回本服饰旗舰店,6,杭州,4.8,4.7,4.7,18-24,198.0,125,"
廓形: H型
材质成分: 聚对苯二甲酸乙二酯(涤纶)96% 聚氨酯弹性纤维(氨纶)4%
销售渠道类型: 纯电商(只在线上销售)
货号: B5Q101689
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中长裙
款式: 背带
袖长: 无袖
领型: 方领
腰型: 高腰
衣门襟: 套头
裙型: 一步裙
图案: 抽象图案
流行元素/工艺: 蝴蝶结 系带 拉链 印花
品牌: 回本
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 黄色
尺码: S M L

",0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
华琪仕2016欧美风格春夏女装洋气新品拼色压褶皱宽松连衣裙030231,华琪仕旗舰店,8,其他,4.9,4.9,4.9,25-29,199.0,125,"
廓形: A型
材质成分: 新型聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: 0301604231
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 五分袖
领型: 圆领
袖型: 花瓣袖
腰型: 宽松腰
衣门襟: 套头
裙型: A字裙
图案: 纯色
流行元素/工艺: 抽褶 褶皱 拼接
品牌: Wakisi/华琪仕
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 红色 粉色
尺码: 均码

",1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
连衣裙2016夏季修身显瘦圆领大摆蕾丝短袖中长款雪纺蕾丝连衣裙女,honopu旗舰店,3,深圳,4.8,4.8,4.8,40-49,298.0,125,"
材质成分: 聚酰胺纤维(锦纶)70% 棉30%
销售渠道类型: 纯电商(只在线上销售)
货号: HLX16W701
风格: 通勤
通勤: OL风格
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 包袖
腰型: 中腰
衣门襟: 拉链
裙型: 不规则裙
图案: 纯色
流行元素/工艺: 勾花镂空 拼接 拉链 蕾丝
品牌: HON＆OPU
适用年龄: 40-49周岁
年份季节: 2016年夏季
颜色分类: 黑色
尺码: S M L XL XXL XXXL

",1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016夏装新款少女纯棉连衣裙学院风中长款小清新娃娃领系带A字裙,江南丝路旗舰店,3,杭州,4.8,4.8,4.8,17,129.0,125,"
廓形: A型
材质成分: 棉100%
销售渠道类型: 纯电商(只在线上销售)
货号: JNSL16B16281
风格: 甜美
甜美: 学院
组合形式: 其他
裙长: 中长裙
款式: 其他/other
袖长: 短袖
领型: 娃娃领
袖型: 常规
腰型: 高腰
衣门襟: 三粒扣
裙型: 公主裙
图案: 纯色
流行元素/工艺: 蝴蝶结 系带 拼接 纽扣
品牌: 江南丝路
适用年龄: 17周岁以下
年份季节: 2016年夏季
颜色分类: 蓝色
尺码: S M L XL XXL

",0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016年秋季新款长袖连衣裙 韩版女装大码中长款宽松V领T恤裙,木清心旗舰店,0,其他,4.9,4.9,4.8,18-24,118.0,125,"
廓形: A型
材质成分: 棉97% 聚氨酯弹性纤维(氨纶)3%
销售渠道类型: 纯电商(只在线上销售)
货号: MXYL9588
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 长袖
领型: V领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 一步裙
图案: 纯色
流行元素/工艺: 口袋 立体装饰
品牌: 木清心
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年秋季
颜色分类: 红色 白色 灰色 黑色
尺码: S M L XL 2XL

",0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
拉夏贝尔2016夏装新款 纯色字母印花短袖中长款连衣裙女10010431,拉夏贝尔官方旗舰,3,上海,4.8,4.7,4.7,30-34,184.3,125,"
材质成分: 莱赛尔纤维(莱赛尔)70% 棉30%
销售渠道类型: 商场同款(线上线下都销售)
货号: 10010431
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 短裙
袖长: 五分袖
领型: 圆领
衣门襟: 套头
图案: 字母
流行元素/工艺: 印花
品牌: La Chapelle/拉夏贝尔
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 藏青
尺码: S M L

",1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016夏季时尚休闲短袖条纹连衣裙韩版宽松显瘦连帽中长款t恤裙女,迷恋依来美旗舰店,3,广州,4.8,4.7,4.7,25-29,72.0,125,"
材质成分: 棉93% 聚氨酯弹性纤维(氨纶)7%
货号: 0365B
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中长裙
袖长: 短袖
领型: 连帽
袖型: 其他
腰型: 宽松腰
衣门襟: 套头
图案: 卡通动漫
流行元素/工艺: 口袋 印花
品牌: 迷恋依来美
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 鸭子白 鸭子黑 鸭子红 黑色 红色
尺码: S M L XL XXL

",0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
连衣裙女夏2016新款性感V领显瘦韩国海边度假波西米亚长裙沙滩裙,suchewha旗舰店,4,北京,4.8,4.8,4.8,18-24,249.0,125,"
廓形: A型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: S16cq013-3M
风格: 甜美
甜美: 波西米亚
组合形式: 单件
裙长: 长裙
款式: 其他/other
袖长: 无袖
领型: V领
袖型: 其他
腰型: 高腰
衣门襟: 套头
裙型: 大摆型
图案: 花色
流行元素/工艺: 树脂固色 印花
品牌: Suchewha
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 黄菱草 烟花曼 素牡丹 花菱草
尺码: M S L

",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GUESS 16春夏女士性感流苏镂空无袖连衣裙-W62GDGMP972,guess官方旗舰店,4,上海,4.8,4.8,4.8,25-29,360.0,125,"
廓形: H型
材质成分: 聚酯纤维98% 聚氨酯弹性纤维(氨纶)2%
销售渠道类型: 商场同款(线上线下都销售)
货号: W62GDGMP972
风格: 甜美
甜美: 瑞丽
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 无袖
领型: 其他
袖型: 其他
腰型: 中腰
衣门襟: 其他
裙型: 一步裙
图案: 其他
流行元素/工艺: 流苏
品牌: Guess
面料: 针织
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: FIOR-橙红色
尺码: XS S M L

",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2016夜店女装春夏季新款性感包臀紧身新品大码时尚无袖a字连衣裙,爱情婷旗舰店,0,杭州,4.8,4.7,4.7,25-29,93.0,125,"
廓形: A型
材质成分: 聚酰胺纤维(锦纶)90% 聚对苯二甲酸乙二酯(涤纶)10%
销售渠道类型: 纯电商(只在线上销售)
货号: A16C1989
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 背带
袖长: 短袖
领型: V领
袖型: 其他
腰型: 中腰
衣门襟: 其他
裙型: A字裙
图案: 纯色
流行元素/工艺: 荷叶边 镂空 抽褶 亮丝 露背 拼接 波浪 亮片 背带
品牌: 爱情婷
面料: 灯芯绒
适用年龄: 25-29周岁
年份季节: 2016年春季
颜色分类: 白色 红色 黑色 玫红
尺码: 155/S 160/M 165/L 170/XL 175/XXL 180/XXXL

",0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
韩语琳空间性感镂空雪纺绣花连衣裙 2016夏装新款V领中长款沙滩裙,韩语琳空间服饰旗舰店,3,广州,4.8,4.7,4.7,25-29,199.0,125,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: TL6357
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 七分袖
领型: V领
袖型: 其他
腰型: 高腰
衣门襟: 套头
裙型: 大摆型
图案: 纯色
流行元素/工艺: 镂空 绣花 拼接 纽扣 拉链
品牌: 韩语琳空间
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 白色
尺码: S M L

",0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
夏装性感女装夜店2016夏季新款潮名媛裙子衣服韩版时尚气质连衣裙,美心娜旗舰店,3,上海,4.8,4.7,4.7,25-29,179.0,125,"
廓形: H型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: 65060
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 五分袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 铅笔裙
图案: 纯色
流行元素/工艺: 露背 亮片
品牌: 美心娜
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年春季
颜色分类: 灰色 杏色 黑色
尺码: S M L

",1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016新款女装印花连衣裙夏小清新中长裙韩版修身背心裙碎花裙子,至简元素旗舰店,5,广州,4.8,4.7,4.6,25-29,178.0,125,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: L3638
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 无袖
领型: V领
袖型: 常规
腰型: 高腰
衣门襟: 套头
裙型: 百褶裙
图案: 碎花
流行元素/工艺: 波浪 印花
品牌: 至简元素
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 图片色
尺码: S M L

",0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KEIKO/凯莉欧原创2016夏新款优雅盘扣褶皱短袖连衣裙显瘦中裙,凯莉欧服饰旗舰店,8,武汉,4.8,4.7,4.7,25-29,168.0,125,"
廓形: A型
材质成分: 聚对苯二甲酸乙二酯(涤纶)100%
销售渠道类型: 纯电商(只在线上销售)
货号: K-16B0764
风格: 通勤
通勤: 文艺
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 其他
腰型: 宽松腰
衣门襟: 拉链
裙型: A字裙
图案: 纯色
流行元素/工艺: 荷叶边 抽褶 褶皱 立体装饰 波浪 纽扣 燕尾
品牌: KEIKO/凯莉欧
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 黄绿
尺码: S M L XL

",1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
